Serena;23;28;23;18;29;19;21;26;21;20;28;21;19.0439433683;
Hallie;0;6;0;7;0;0;0;0;5;0;0;0;0;
Guneet;0;0;0;0;6;0;6;0;7;10;9;10;24.3666522131;
Cloe;0;0;0;6;0;0;5;0;6;0;0;0;0.286466435227;
Janessa;6;5;8;0;6;0;6;0;0;5;0;0;0;
Stefanie;7;0;5;0;0;0;0;0;0;0;0;0;0;
Madelynn;0;6;0;0;0;0;0;0;8;0;0;0;0;
Jessica;181;183;148;160;114;76;80;82;53;62;55;48;0;
Kayleigh;13;9;7;7;12;15;13;10;10;11;11;9;11.0983477897;
Zoya;0;0;0;0;0;0;7;0;0;0;9;9;12.6217509324;
Colleen;5;5;0;0;0;0;0;0;0;0;0;0;0;
Sakura;0;0;0;0;6;0;0;0;0;0;0;0;3.18381707431;
Carly;13;11;10;20;8;11;8;9;0;7;8;9;9.13895386644;
Anisha;6;0;0;11;5;6;9;5;7;5;0;0;1.50248136985;
Ruby;15;22;15;23;30;41;49;36;46;38;40;42;65.4674471296;
River;0;0;0;0;0;0;0;13;5;7;9;14;14.1515112181;
Scarlet;0;0;0;0;0;0;0;0;10;13;7;0;11.8122383312;
Lindsay;23;17;14;12;14;19;15;9;9;8;5;5;0;
Malaika;0;0;0;0;0;0;0;5;0;5;0;0;0.741997876414;
Brooklynn;9;7;14;13;19;29;33;20;29;35;24;29;55.2438219392;
Juliet;0;5;0;6;0;0;0;9;12;16;10;9;18.1526101233;
Paula;0;0;0;0;0;5;7;0;0;0;0;0;0.444711441652;
Alice;15;14;11;12;16;19;20;24;15;29;39;37;58.7392558647;
Sidney;7;15;9;16;11;9;10;12;12;9;0;0;0;
April;16;14;10;13;9;14;7;9;13;5;13;12;6.860136284;
Kenley;0;0;0;0;0;0;0;0;0;0;6;6;9.61267893513;
Gurmannat;0;0;0;0;0;0;0;0;8;0;0;0;0;
Ravleen;0;0;0;0;5;7;0;0;0;7;0;0;8.48359012756;
Eden;16;15;19;16;24;14;33;25;38;25;21;22;23.0386939978;
Aliza;0;0;0;7;0;0;0;6;5;0;0;0;0;
Mannat;0;0;0;0;0;8;19;23;17;20;21;22;30.3996296521;
Paisley;0;0;0;5;0;0;5;5;13;15;14;25;42.2080668013;
Avah;0;0;0;0;0;0;0;0;6;0;0;0;0;
Moriah;5;0;0;0;0;0;0;0;0;0;0;0;0;
Simone;11;12;12;15;8;17;11;13;7;9;8;9;5.24120559503;
Sabrina;35;32;31;26;19;21;17;31;7;16;13;11;0;
Alayna;0;5;0;7;0;5;0;6;7;10;0;6;7.09922391723;
Libby;0;0;0;0;0;5;0;5;0;0;0;0;0;
Harnoor;5;0;8;8;15;20;14;13;5;11;12;13;24.6007869073;
Alanna;9;0;8;6;0;12;5;5;0;9;0;7;4.05208400351;
Denise;6;5;10;0;0;8;0;0;0;0;0;0;0;
Avril;0;0;6;0;0;0;8;0;0;0;0;0;0;
Micah;0;0;0;0;6;6;5;0;5;0;7;7;12.8266763326;
Ameera;0;0;0;0;0;0;5;0;0;0;8;6;10.1416772218;
Vivian;17;13;13;12;12;21;18;19;17;8;16;18;14.6219666092;
Tessa;16;27;21;16;11;32;31;25;22;30;31;24;26.7277806036;
Aileen;5;0;0;0;0;0;0;0;0;0;0;0;0;
Cadence;0;5;10;35;18;21;30;28;17;16;23;15;51.0568882356;
Dorothy;0;7;0;6;0;0;0;0;7;0;0;0;0;
Imogen;0;0;0;0;0;0;0;7;0;6;8;7;15.8220605019;
Lillie;0;0;0;0;0;0;0;0;5;0;0;0;0;
Santana;0;0;0;0;5;0;0;0;0;0;0;0;2.65318089073;
Belle;5;0;0;0;0;0;0;5;6;0;5;0;0;
Bella;7;8;10;10;12;11;14;23;45;33;44;30;64.2848290083;
Charlene;0;7;5;5;7;6;0;0;0;5;0;8;9.11767909058;
Kendra;31;29;28;22;28;21;28;18;15;13;12;13;0;
Diya;0;0;6;12;11;14;12;12;9;14;5;12;27.6912099962;
Jasmeen;14;12;12;11;11;7;6;8;7;5;0;0;0;
Sky;0;0;5;0;5;0;0;0;0;0;0;0;1.31847406847;
Janice;9;10;7;0;5;0;8;7;8;0;0;7;0;
Mckayla;0;0;6;0;0;5;0;0;0;0;0;0;1.19903942609;
Alettalynn;0;0;0;0;0;0;0;0;0;1;0;0;0.497373764255;
Harman;5;0;0;0;0;0;0;0;0;0;0;0;0;
Susan;0;6;5;0;0;0;0;0;0;0;0;0;0;
Acacia;0;6;9;0;6;0;0;5;5;0;0;5;0;
Gurnoor;0;0;5;0;0;10;8;14;14;8;14;14;17.9723784814;
Anureet;0;0;0;7;0;7;5;0;6;0;0;0;3.40770700753;
Rita;0;0;5;0;0;0;0;0;0;0;0;0;0;
Maren;0;0;0;0;6;0;7;0;5;0;0;0;1.19680263536;
Justine;17;10;18;8;8;7;11;6;7;5;6;0;0;
Lisa;15;13;11;12;7;9;0;6;12;9;13;0;0.980546733084;
Kaitlynn;8;0;8;11;5;5;9;11;0;5;0;0;0;
Rachael;20;7;16;9;10;15;17;7;11;6;0;0;0;
Holly;15;30;34;18;32;18;15;27;16;17;25;25;23.8742992394;
Jesse;6;0;5;6;0;7;0;0;6;0;0;0;0;
Leela;0;0;0;0;0;0;0;0;5;0;0;0;0;
Malaya;0;5;0;0;0;5;0;5;0;5;0;0;0;
Freya;0;0;0;0;0;6;5;8;8;13;14;20;33.5384347451;
Mandy;6;9;10;0;0;0;0;0;0;5;0;0;0;
Yolanda;0;0;0;0;0;0;7;0;0;0;0;0;0;
Kaydence;0;0;0;9;9;13;18;8;15;14;10;15;31.8306066203;
Leila;0;9;7;10;10;12;17;19;16;18;18;24;37.2749903153;
Phoebe;12;8;0;7;15;10;12;11;11;10;8;13;13.9948204485;
Genevieve;12;14;14;6;10;15;5;10;5;10;15;9;11.421228038;
Michelle;75;58;52;41;43;37;32;27;22;27;25;19;0;
Livia;11;0;0;5;6;6;14;11;14;0;9;15;12.418169238;
Johanna;8;0;0;6;6;0;6;6;0;5;5;7;8.2280998528;
Sienna;14;17;16;12;39;74;71;62;79;67;65;53;107.260054252;
Jazmine;0;0;5;0;7;5;0;5;0;0;0;0;3.25991559622;
Melia;0;0;0;0;0;0;0;0;8;0;0;0;0;
Cora;0;6;0;5;9;5;11;9;16;15;27;21;50.8928945748;
Evelynn;0;0;0;0;0;0;0;0;0;0;0;6;4.37358641506;
Jaskirat;0;0;0;0;5;0;0;0;0;0;6;0;6.88836251836;
Aniya;0;0;0;0;0;0;0;5;0;0;0;0;0;
Ashton;0;0;0;0;0;5;0;0;0;0;0;0;1.11351612759;
Jordana;8;6;0;0;0;5;0;0;0;0;0;0;0;
Lilian;5;0;0;0;6;0;7;6;6;5;7;0;2.66233021082;
Manroop;0;0;0;0;0;5;8;0;5;5;0;0;1.24442284279;
Alison;16;27;17;13;10;17;10;6;12;6;9;15;0;
Scotia;0;0;0;0;5;0;5;0;6;0;0;0;0.0572486913502;
Jaeda;0;0;0;0;0;6;8;0;0;0;0;0;0.563942966943;
Presley;0;0;0;0;5;22;15;14;17;19;21;16;40.5714247707;
Devon;10;0;6;8;0;8;7;5;0;0;0;0;0;
Carol;0;6;0;0;0;0;0;0;0;0;0;0;0;
Nathalie;0;0;0;0;5;0;5;0;0;0;0;0;1.56180446686;
Tea;5;0;0;0;0;0;0;0;0;0;0;0;0;
Faye;0;0;5;0;5;0;0;6;0;5;0;0;1.68704920401;
Anaya;0;0;0;0;5;0;7;6;6;14;9;13;29.164873092;
Abigale;0;0;0;0;5;0;0;5;0;0;0;0;0.586687998997;
Jiya;0;0;0;0;7;9;8;8;10;11;8;10;21.9742963991;
Kaela;0;0;0;0;5;0;0;6;0;5;0;0;3.13721537882;
Aida;0;0;0;0;0;5;0;0;0;0;0;0;1.11351612759;
Jayna;0;0;5;0;0;0;0;0;0;0;0;0;0;
Breanne;12;7;6;10;5;8;0;0;0;0;0;0;0;
Jayne;0;0;0;0;5;0;0;0;0;0;0;0;2.65318089073;
Lucy;21;19;22;31;26;37;40;49;50;51;55;56;96.7410849529;
Breanna;41;26;33;28;27;26;21;15;16;16;14;7;0;
Isabell;0;0;0;0;0;0;0;0;5;0;0;0;0;
Aanya;0;0;0;0;0;0;0;0;0;7;0;5;8.42079703673;
Jasreet;0;0;0;0;0;0;0;0;0;0;5;5;8.01056566468;
Esme;0;0;0;0;0;0;7;0;10;9;0;8;6.98973135512;
Hanna;26;34;32;18;19;22;19;22;20;12;22;27;2.8827572518;
Kim;0;0;0;0;0;6;0;0;0;0;0;0;1.33621937984;
Memphis;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Sydnee;0;0;8;0;0;0;0;0;0;0;0;0;0;
Luca;0;0;0;0;0;0;0;0;5;5;0;0;2.61589017531;
Iyla;0;0;0;0;0;0;0;0;10;0;0;6;2.81212079077;
Meaghan;9;0;6;0;0;5;0;0;0;0;0;0;0;
Siena;0;0;5;0;6;9;10;15;9;13;7;8;11.696416731;
Christina;42;39;32;30;20;26;22;15;0;15;8;16;0;
Jazmin;5;0;0;0;0;0;0;0;5;0;0;0;0;
Giselle;6;0;0;0;0;0;0;0;5;0;5;0;0;
Jasmine;89;81;70;80;66;59;55;65;51;51;44;39;0;
Sarah;214;211;173;162;160;170;150;124;116;89;74;87;0;
Lucille;0;0;0;0;5;0;0;6;0;0;7;0;9.60649210637;
Misha;0;0;0;0;0;0;0;0;0;7;0;0;3.48161633423;
Aliya;8;6;5;8;10;10;12;11;12;13;18;12;25.4273055908;
Camille;8;11;10;12;13;5;0;5;9;7;15;8;12.8319694465;
Camilla;0;0;0;0;5;0;0;0;5;5;7;0;9.77586906076;
Jacquelyn;5;0;0;0;0;0;0;0;0;0;0;0;0;
Nyah;7;8;6;9;8;0;6;10;12;7;5;12;6.78976144494;
Alexa;27;32;41;42;35;45;39;45;54;52;59;50;80.1514163561;
Lara;10;8;6;5;7;12;9;7;7;7;8;0;0.297733283657;
Kadence;0;0;0;10;10;14;9;7;5;6;6;10;19.8742587877;
Hunter;6;7;0;5;6;8;6;0;0;5;7;5;7.08493453207;
Ruth;0;10;6;0;8;8;10;6;0;9;5;7;7.92396862739;
Karen;21;16;17;18;10;10;11;5;5;6;0;7;0;
Dayna;15;0;6;5;5;0;0;5;0;0;0;0;0;
Angelique;0;0;5;0;0;0;0;0;0;0;0;0;0;
Teagan;14;7;23;16;16;28;26;20;27;21;34;19;48.6823071743;
Jocelyn;22;20;31;18;23;19;30;22;16;18;12;14;0;
Reegan;0;0;0;0;0;0;0;6;0;0;0;0;0;
Ireland;5;6;10;7;7;6;8;6;5;0;0;0;0;
Jaycee;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Elissa;5;0;0;0;0;0;5;0;0;0;0;0;0;
Myla;0;0;0;0;0;0;0;0;16;13;12;19;32.443246897;
Keona;5;0;0;0;0;0;0;0;0;0;0;0;0;
Amanpreet;0;5;0;0;0;0;0;0;0;0;0;0;0;
Rochelle;5;0;0;0;0;0;0;0;0;0;0;0;0;
Mia;38;38;30;39;56;53;67;84;78;80;95;75;131.680369225;
Callista;0;5;0;0;0;0;0;0;0;0;0;0;0;
Kenzie;0;7;0;0;0;9;9;14;9;21;21;27;41.234245037;
Tamara;16;17;20;23;11;8;10;8;0;7;9;8;1.34558008601;
Leilani;0;0;0;0;0;0;0;0;5;0;0;0;0;
Suhana;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Sloane;0;0;0;0;0;0;0;0;8;12;14;15;31.1191228854;
Ashleigh;11;9;12;9;5;7;0;0;8;0;7;0;0;
Stacey;0;0;0;0;6;0;0;0;0;0;0;0;3.18381707431;
Kassidy;9;13;10;11;8;6;8;10;5;8;5;0;0;
Jaya;7;19;15;8;14;16;12;11;17;17;12;7;9.94530344428;
Florence;0;0;0;0;0;0;0;0;5;0;0;9;6.44670950584;
Priya;19;13;20;19;19;25;16;14;14;11;13;6;9.67856980477;
Gia;0;0;0;0;0;6;5;12;11;23;21;24;52.8510590199;
Calla;5;0;5;0;0;8;6;8;6;6;8;9;10.1525601845;
Penny;0;0;0;0;0;0;0;0;0;0;5;7;9.35333610387;
Danica;17;15;15;20;23;46;44;29;41;24;25;15;28.7973998074;
Lacey;0;0;0;0;8;7;7;11;12;11;14;10;28.9374405031;
Wendy;0;6;5;0;6;0;0;0;0;0;0;0;0;
Jessa;0;5;0;0;0;8;0;0;7;5;0;5;3.01472307953;
Danae;9;0;0;5;6;7;0;0;0;0;0;0;0;
Aria;0;0;6;0;9;12;12;13;14;14;33;61;79.1425967948;
Keerat;0;0;0;0;0;0;5;5;7;6;6;7;8.3687802811;
Emmerson;0;0;0;0;0;5;0;0;6;0;0;0;0;
Jolene;5;0;0;5;5;5;0;0;0;5;7;6;11.2606216775;
Zara;0;0;0;10;10;11;18;10;18;13;15;21;40.1241709295;
Hailie;0;0;5;0;5;5;0;0;0;0;0;0;3.43054250561;
Naia;0;0;0;0;0;0;0;0;0;0;6;0;6.08117224113;
Payten;0;0;0;0;0;0;0;0;0;6;0;0;2.98424258339;
Saraya;0;0;0;0;0;0;0;0;0;5;0;0;2.48686881901;
Lena;9;6;7;6;6;0;7;9;9;11;17;14;19.9560034227;
Josephine;16;17;10;21;23;17;15;19;18;13;33;23;38.4067332475;
Melina;6;8;0;7;0;0;9;0;12;5;8;0;0;
Aoife;0;0;0;0;0;0;0;0;0;5;0;0;2.48686881901;
Rory;0;0;8;0;0;0;7;0;0;0;0;0;0;
Alexandria;14;19;14;14;18;10;7;10;15;18;15;17;18.00176905;
Sahana;0;0;0;0;0;0;0;0;0;6;6;6;13.4856248306;
Gursimran;7;0;0;9;5;0;0;0;0;0;0;0;2.71611600481;
Anabelle;0;0;0;0;0;0;0;6;0;6;0;6;2.56058591148;
Emilia;0;9;7;8;15;13;12;9;15;17;9;31;41.175280562;
Emme;0;0;0;0;0;0;0;0;5;0;0;0;0;
Emilie;15;12;12;16;14;8;9;7;5;11;6;6;4.86992414986;
Emma;237;266;6;281;245;6;200;9;228;210;5;265;164.305981914;
Reanna;0;8;0;6;6;0;0;0;0;0;0;0;0;
Zainab;0;0;0;0;5;7;0;0;5;0;0;0;4.85264075235;
Lana;0;0;0;5;0;6;5;7;6;6;6;7;13.3313848395;
Ayana;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Lauren;126;129;104;109;93;86;78;85;74;52;53;49;0;
Laurel;6;0;0;5;8;0;0;0;0;0;0;6;5.01899097268;
Lucia;6;7;5;11;8;22;15;17;14;15;25;21;38.1095360133;
Ivy;19;7;14;20;24;15;15;20;13;24;31;43;57.6568272629;
Darrah;0;0;0;7;0;0;0;0;0;0;0;0;1.62731618289;
Caitlin;0;43;35;36;37;24;34;15;16;17;14;11;14.721715028;
Aidan;0;0;0;0;0;6;6;0;0;0;0;0;0.706093975208;
Amalia;0;0;0;0;0;6;0;0;5;0;8;0;11.0130512169;
Rhianna;0;0;0;0;0;0;6;5;0;0;0;0;0;
Talia;28;16;20;26;22;22;22;22;21;14;27;22;23.7172091228;
Lucie;0;0;0;0;0;10;0;0;0;0;5;0;6.2058947993;
Katelin;7;0;0;0;0;0;0;0;0;0;0;0;0;
Jaida;8;13;13;6;16;12;12;7;10;12;6;6;5.97166458912;
Zahra;0;7;0;0;5;8;11;11;13;10;8;7;8.43126319874;
Ezra;0;0;0;0;0;0;5;0;0;0;0;0;0;
Mallory;6;5;0;8;0;0;0;0;0;0;5;6;6.03196027737;
Japneet;0;0;0;0;0;0;0;8;0;0;0;5;0.665420274745;
Katarina;15;5;6;8;6;6;6;0;0;5;0;0;0;
Rachelle;6;7;7;0;6;0;0;0;0;0;0;0;0;
Elsa;0;0;8;0;7;6;5;0;7;8;6;11;20.3682895707;
Jayden;26;23;25;8;15;12;11;15;12;9;9;10;0;
Makenna;14;23;20;29;35;25;29;17;24;18;22;25;35.5651592913;
Simar;0;0;0;6;0;0;0;0;0;8;8;0;10.2253346266;
Briana;9;0;9;0;0;8;6;0;0;0;0;0;0;
Shaylene;0;5;0;0;0;0;0;0;0;0;0;0;0;
Toni;6;0;0;0;0;0;0;0;0;0;0;0;0;
Gracie;18;16;26;14;32;22;20;16;28;16;18;13;21.5037376647;
Lylah;0;0;0;0;0;0;0;0;5;0;0;0;0;
Kenna;0;0;0;0;0;0;0;5;0;0;0;0;0;
Emmy;0;0;0;5;0;0;0;0;0;0;0;5;6.00917341432;
Lea;7;0;0;8;0;11;0;7;0;0;5;0;2.52838774944;
Sawyer;0;0;0;0;0;0;0;0;0;5;5;11;16.0996022071;
Trinity;38;39;52;51;42;39;27;30;21;31;18;16;8.52083657132;
Preet;0;0;5;0;0;0;7;0;0;0;0;0;0;
Kalina;6;0;7;0;0;0;0;6;0;0;6;0;0;
Tania;0;7;0;0;0;0;0;0;0;0;0;0;0;
Elaina;0;0;0;0;0;0;0;0;6;5;10;6;15.9913753882;
Phoenix;0;6;9;10;9;6;9;16;23;9;14;6;16.3256581966;
Hadley;0;0;0;0;0;7;7;7;0;6;6;17;18.4285489575;
Elaine;0;8;6;5;8;14;0;8;0;7;11;8;18.2620451538;
Tabitha;0;5;0;0;0;0;0;7;5;0;0;5;0;
Tracy;0;10;5;5;5;8;0;0;0;0;0;0;0.364134923746;
Winnie;6;7;0;0;0;0;0;0;0;0;0;5;0;
Kylie;23;39;51;40;40;35;39;43;31;30;23;36;22.8925564069;
Britney;12;9;0;7;0;0;0;0;0;0;0;0;0;
Marlene;0;0;0;0;0;0;5;0;0;0;0;0;0;
Larissa;14;13;6;11;13;9;9;5;5;0;0;0;0;
Alana;9;7;18;12;12;14;7;14;5;6;6;0;0;
Tiffany;40;24;38;26;32;25;29;24;19;18;11;19;0;
Charlotte;32;47;39;42;50;71;68;69;0;109;113;122;195.355474464;
Eliana;0;8;0;0;10;9;10;13;15;11;19;12;26.3771128667;
Luciana;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Shiloh;0;0;0;0;0;0;10;0;5;5;0;0;0;
Nadia;20;14;10;13;17;18;22;15;7;14;24;10;16.7401383561;
Bryn;0;5;5;0;6;7;5;0;0;0;8;10;11.5138680102;
Annelise;0;0;0;0;0;5;0;0;0;0;0;0;1.11351612759;
Celina;11;10;7;5;7;6;5;8;0;6;11;0;0;
Celine;5;8;8;7;0;5;0;6;0;0;8;0;0;
Keira;10;0;16;53;66;66;73;79;63;57;57;42;131.879797324;
Geet;0;0;0;0;0;0;0;0;7;0;0;0;0;
Keanna;8;10;7;9;6;6;0;6;0;0;0;0;0;
Sharon;13;9;8;5;10;0;5;0;6;6;0;0;0;
Elizabeth;92;88;100;70;89;79;87;102;98;66;97;84;62.3181825632;
Jaelyn;0;0;5;0;5;6;6;10;6;0;0;7;3.4703603774;
Tyra;17;10;9;8;5;0;0;0;0;0;0;0;0;
Chloe;94;127;116;100;107;130;131;160;0;172;186;143;223.08851483;
Josie;9;8;5;6;5;0;0;7;9;11;13;7;10.6515918105;
Clarissa;5;0;0;0;0;8;6;0;0;5;0;0;0.586783107315;
Shayla;27;17;13;15;11;22;17;15;13;12;8;7;0;
Kaia;7;20;13;16;9;8;18;15;15;18;25;16;23.1184370796;
Manjot;11;10;0;7;0;0;0;0;0;0;0;0;0;
Flora;9;7;6;6;0;0;0;7;5;0;0;0;0;
Maelle;0;0;0;0;0;0;0;0;0;20;11;0;18.529737773;
Sonia;6;9;10;7;5;9;0;7;11;8;8;0;2.76715130313;
Kasey;6;0;0;0;0;5;0;0;5;0;0;0;0;
Kaitlin;29;22;14;10;19;15;7;11;7;6;7;9;0;
Desirae;0;5;0;0;6;0;0;0;0;0;0;0;0.541696768747;
Renae;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Jacqueline;19;15;17;21;12;13;17;11;16;7;5;0;0;
Tiana;11;21;16;27;21;15;10;16;12;12;7;7;5.62198041142;
Prabhnoor;0;0;0;0;5;0;0;0;0;0;5;5;8.88432050903;
Manmeet;5;0;6;5;0;0;0;5;0;0;6;0;0.0576072951319;
Nina;19;14;11;11;20;15;14;19;25;12;18;29;25.3447421721;
Adison;0;0;0;0;0;0;0;7;0;0;0;0;0;
Marilyn;0;0;0;0;0;0;0;5;0;0;0;0;0;
Aislinn;0;0;0;0;0;0;0;0;5;0;0;0;0;
Jasnoor;0;0;0;0;6;0;0;7;0;0;5;0;6.70239811613;
Nevaeh;0;0;5;14;31;33;47;56;68;58;48;42;87.2192742894;
Marlowe;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Mackenna;0;8;0;0;0;0;0;0;9;0;0;0;0;
Lexus;0;0;0;0;0;0;0;6;0;0;0;0;0;
Melody;9;12;13;13;14;18;10;15;16;9;12;19;19.7662614538;
Mattea;6;0;0;0;0;5;0;7;13;9;6;7;7.25249938663;
Pearl;0;0;0;0;0;5;0;7;0;0;0;9;5.7575038358;
Reet;0;0;0;0;0;0;0;5;7;11;12;9;21.2189267343;
Samira;0;0;0;0;0;0;0;5;0;0;0;0;0;
Angie;0;5;0;0;0;0;0;5;0;0;0;5;0;
Dallas;0;5;0;7;0;0;0;0;0;0;0;0;0;
Shelby;31;35;28;18;26;27;10;15;12;12;11;8;0;
Alysha;16;20;14;14;7;9;6;0;5;0;0;6;0;
Izabella;0;5;5;0;0;14;10;9;16;16;13;11;17.7086561363;
Irelyn;0;0;0;0;0;0;0;5;0;0;0;0;0;
Abbie;7;0;6;5;0;0;0;6;0;0;0;0;0;
Kyra;35;41;28;34;25;28;25;19;16;10;6;11;0;
Alma;0;0;0;0;0;0;0;0;0;0;0;8;5.83144854715;
Emmeline;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Asia;11;12;8;10;8;11;9;7;5;8;0;0;0;
Bree;0;0;0;5;0;8;5;0;0;0;5;8;10.6073607025;
Marina;10;11;10;15;16;11;6;10;9;11;7;14;15.1514765013;
Laila;5;0;0;5;5;0;13;0;13;9;13;13;27.2376838108;
Lan;0;0;0;0;5;0;0;0;0;0;0;0;2.65318089073;
Ariah;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Sadie;16;19;17;33;42;40;60;51;45;38;49;38;73.19534506;
Jordan;47;54;52;57;36;20;37;29;13;13;14;17;0;
Addison;0;0;0;6;12;15;69;60;73;63;70;54;71.8656416551;
Mavis;0;0;0;0;0;0;0;0;6;0;5;8;12.1637186817;
Lina;0;6;0;5;5;0;0;7;12;6;9;0;7.99121960864;
Linda;11;7;0;8;5;0;5;0;5;0;0;0;0;
Simrat;0;6;0;5;0;0;0;6;10;5;0;0;0;
Courtney;35;28;29;20;16;11;13;16;9;6;0;0;0;
Wren;0;0;0;0;0;0;0;0;0;6;0;0;2.98424258339;
Aaliyah;13;16;23;20;26;17;19;24;23;16;19;19;23.8088033874;
Theresa;0;7;8;0;5;6;5;0;5;0;0;0;0;
Bonnie;0;0;0;0;0;7;0;0;0;0;5;5;8.298379528;
Rosemary;5;6;0;5;0;0;0;0;0;0;5;0;0;
Felicity;8;0;0;0;0;5;5;8;5;8;5;0;0.229571805509;
Philippa;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Shaye;0;0;0;5;0;0;0;5;0;0;0;0;0;
Cindy;15;14;14;11;12;12;7;0;0;0;0;5;0;
Patience;0;0;0;5;0;0;0;5;7;0;0;0;0.0246317478226;
Ivana;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
